anime_id,name,genre,type,episodes,rating,members,combined_features,weighted_features
25049,Sushi Ninja,"['Action', 'Comedy', 'Fantasy']",ONA,Unknown,6.1,287,"Action, Comedy, Fantasy ONA 6.1","Action, Comedy, Fantasy ONA Rating:37.209999999999994 Members:287"
3849,The SoulTaker: Tamashii-gari - Komugi Daisakusen,['Comedy'],Special,3,6.1,1266,Comedy Special 6.1,Comedy Special Rating:37.209999999999994 Members:1266
28227,White Album 2 Picture Drama,"['Drama', 'Ecchi']",Special,2,6.1,2296,"Drama, Ecchi Special 6.1","Drama, Ecchi Special Rating:37.209999999999994 Members:2296"
6718,Yamato 2520,"['Action', 'Adventure', 'Military', 'Sci-Fi']",OVA,3,6.1,726,"Action, Adventure, Military, Sci-Fi OVA 6.1","Action, Adventure, Military, Sci-Fi OVA Rating:37.209999999999994 Members:726"
27789,Yodaka no Hoshi (Music),"['Drama', 'Fantasy', 'Music', 'Slice of Life']",Music,1,6.1,478,"Drama, Fantasy, Music, Slice of Life Music 6.1","Drama, Fantasy, Music, Slice of Life Music Rating:37.209999999999994 Members:478"
12145,Backkom,"['Comedy', 'Kids']",TV,52,6.09,423,"Comedy, Kids TV 6.09","Comedy, Kids TV Rating:37.0881 Members:423"
10799,Chime,['Music'],Music,1,6.09,3125,Music Music 6.09,Music Music Rating:37.0881 Members:3125
8551,Dr. Slump Movie 11: Dr. Mashirito &amp; Abale-chan,"['Comedy', 'Sci-Fi', 'Shounen']",Movie,1,6.09,576,"Comedy, Sci-Fi, Shounen Movie 6.09","Comedy, Sci-Fi, Shounen Movie Rating:37.0881 Members:576"
3104,Geisters: Fractions of the Earth,"['Action', 'Sci-Fi']",TV,26,6.09,670,"Action, Sci-Fi TV 6.09","Action, Sci-Fi TV Rating:37.0881 Members:670"
12569,Himitsu no Akko-chan (Movie),"['Magic', 'School', 'Shoujo']",Movie,1,6.09,228,"Magic, School, Shoujo Movie 6.09","Magic, School, Shoujo Movie Rating:37.0881 Members:228"
9940,Mai no Mahou to Katei no Hi,"['Drama', 'Magic']",Special,1,6.09,1131,"Drama, Magic Special 6.09","Drama, Magic Special Rating:37.0881 Members:1131"
2079,Majuu Senshi Luna Varga,"['Adventure', 'Comedy', 'Ecchi', 'Fantasy', 'Magic']",OVA,4,6.09,640,"Adventure, Comedy, Ecchi, Fantasy, Magic OVA 6.09","Adventure, Comedy, Ecchi, Fantasy, Magic OVA Rating:37.0881 Members:640"
25999,Minna Atsumare! Falcom Gakuen SC,"['Comedy', 'Parody', 'School', 'Seinen']",TV,12,6.09,1366,"Comedy, Parody, School, Seinen TV 6.09","Comedy, Parody, School, Seinen TV Rating:37.0881 Members:1366"
3630,Miracle Shoujo Limit-chan,"['Comedy', 'Magic', 'School', 'Sci-Fi', 'Shoujo', 'Super Power']",TV,25,6.09,236,"Comedy, Magic, School, Sci-Fi, Shoujo, Super Power TV 6.09","Comedy, Magic, School, Sci-Fi, Shoujo, Super Power TV Rating:37.0881 Members:236"
30886,Mu Di,['Music'],Movie,1,6.09,145,Music Movie 6.09,Music Movie Rating:37.0881 Members:145
23423,Mujaki no Rakuen,"['Comedy', 'Ecchi', 'Romance', 'School', 'Seinen']",OVA,3,6.09,12054,"Comedy, Ecchi, Romance, School, Seinen OVA 6.09","Comedy, Ecchi, Romance, School, Seinen OVA Rating:37.0881 Members:12054"
33164,Musaigen no Phantom World: Limitless Phantom World,"['Comedy', 'Fantasy', 'Supernatural']",Special,7,6.09,6401,"Comedy, Fantasy, Supernatural Special 6.09","Comedy, Fantasy, Supernatural Special Rating:37.0881 Members:6401"
4097,Nanmu Ichibyousokusai,"['Historical', 'Music']",Movie,1,6.09,251,"Historical, Music Movie 6.09","Historical, Music Movie Rating:37.0881 Members:251"
31890,Nurse Witch Komugi-chan R,"['Comedy', 'Magic', 'Parody']",TV,12,6.09,7376,"Comedy, Magic, Parody TV 6.09","Comedy, Magic, Parody TV Rating:37.0881 Members:7376"
12135,Ra/Radio Noise*Planet,"['Adventure', 'Psychological', 'Sci-Fi']",OVA,1,6.09,595,"Adventure, Psychological, Sci-Fi OVA 6.09","Adventure, Psychological, Sci-Fi OVA Rating:37.0881 Members:595"
2906,Rokushin Gattai GodMars: Juunanasai no Densetsu,"['Action', 'Mecha', 'Sci-Fi', 'Space']",OVA,1,6.09,408,"Action, Mecha, Sci-Fi, Space OVA 6.09","Action, Mecha, Sci-Fi, Space OVA Rating:37.0881 Members:408"
1037,Saint Beast: Seijuu Kourin-hen,"['Action', 'Fantasy', 'Magic', 'Supernatural']",TV,6,6.09,6177,"Action, Fantasy, Magic, Supernatural TV 6.09","Action, Fantasy, Magic, Supernatural TV Rating:37.0881 Members:6177"
6641,Tonari no 801-chan R,"['Comedy', 'Music']",OVA,1,6.09,1947,"Comedy, Music OVA 6.09","Comedy, Music OVA Rating:37.0881 Members:1947"
6809,Toshi Densetsu Monogatari Hikiko,['Horror'],OVA,1,6.09,2963,Horror OVA 6.09,Horror OVA Rating:37.0881 Members:2963
4264,Ultraviolet: Code 044,"['Action', 'Sci-Fi']",TV,12,6.09,3784,"Action, Sci-Fi TV 6.09","Action, Sci-Fi TV Rating:37.0881 Members:3784"
5920,Xanadu Dragonslayer Densetsu,"['Adventure', 'Comedy', 'Fantasy']",OVA,1,6.09,307,"Adventure, Comedy, Fantasy OVA 6.09","Adventure, Comedy, Fantasy OVA Rating:37.0881 Members:307"
19397,Zettai Bouei Leviathan: Mini Takibi Gekijou,"['Comedy', 'Fantasy', 'Magic']",Special,13,6.09,1203,"Comedy, Fantasy, Magic Special 6.09","Comedy, Fantasy, Magic Special Rating:37.0881 Members:1203"
8181,Adachi-ga Hara,['Sci-Fi'],Movie,1,6.08,516,Sci-Fi Movie 6.08,Sci-Fi Movie Rating:36.9664 Members:516
6443,AIKa Zero,"['Action', 'Adventure', 'Comedy', 'Ecchi']",OVA,3,6.08,9595,"Action, Adventure, Comedy, Ecchi OVA 6.08","Action, Adventure, Comedy, Ecchi OVA Rating:36.9664 Members:9595"
294,Divergence Eve,"['Adventure', 'Comedy', 'Drama', 'Mecha', 'Military', 'Sci-Fi', 'Space']",TV,13,6.08,7833,"Adventure, Comedy, Drama, Mecha, Military, Sci-Fi, Space TV 6.08","Adventure, Comedy, Drama, Mecha, Military, Sci-Fi, Space TV Rating:36.9664 Members:7833"
19521,GAME OVER feat. Hatsune Miku,['Music'],Music,1,6.08,1400,Music Music 6.08,Music Music Rating:36.9664 Members:1400
8252,Getter Robo (Movie),"['Action', 'Mecha', 'Sci-Fi', 'Shounen']",Movie,1,6.08,527,"Action, Mecha, Sci-Fi, Shounen Movie 6.08","Action, Mecha, Sci-Fi, Shounen Movie Rating:36.9664 Members:527"
9646,Goddamn,"['Action', 'Cars', 'Seinen', 'Sports']",OVA,2,6.08,582,"Action, Cars, Seinen, Sports OVA 6.08","Action, Cars, Seinen, Sports OVA Rating:36.9664 Members:582"
31064,Gunslinger Stratos: The Animation - Kikan/Kaze no Yukue,"['Action', 'Sci-Fi']",ONA,1,6.08,1348,"Action, Sci-Fi ONA 6.08","Action, Sci-Fi ONA Rating:36.9664 Members:1348"
22497,Hello Kitty no Kaguya-hime,"['Fantasy', 'Kids']",OVA,1,6.08,176,"Fantasy, Kids OVA 6.08","Fantasy, Kids OVA Rating:36.9664 Members:176"
12971,Himitsu no Akko-chan: Umi da! Obake da!! Natsu Matsuri,"['Magic', 'Shoujo']",Movie,1,6.08,200,"Magic, Shoujo Movie 6.08","Magic, Shoujo Movie Rating:36.9664 Members:200"
1947,Kikou Sennyo Rouran,"['Action', 'Fantasy', 'Mecha']",TV,28,6.08,1049,"Action, Fantasy, Mecha TV 6.08","Action, Fantasy, Mecha TV Rating:36.9664 Members:1049"
6993,Koneko no Rakugaki,['Comedy'],Movie,1,6.08,547,Comedy Movie 6.08,Comedy Movie Rating:36.9664 Members:547
1740,Naikaku Kenryoku Hanzai Kyousei Torishimarikan Zaizen Joutarou,"['Action', 'Drama', 'Police', 'Seinen']",TV,11,6.08,627,"Action, Drama, Police, Seinen TV 6.08","Action, Drama, Police, Seinen TV Rating:36.9664 Members:627"
321,Najica Dengeki Sakusen,"['Action', 'Comedy', 'Ecchi', 'Sci-Fi']",TV,12,6.08,9605,"Action, Comedy, Ecchi, Sci-Fi TV 6.08","Action, Comedy, Ecchi, Sci-Fi TV Rating:36.9664 Members:9605"
28247,Pankis! 2-jigen,"['Comedy', 'Music']",TV,24,6.08,331,"Comedy, Music TV 6.08","Comedy, Music TV Rating:36.9664 Members:331"
6311,Sarutobi Ecchan,"['Comedy', 'Kids', 'Magic', 'School']",TV,26,6.08,357,"Comedy, Kids, Magic, School TV 6.08","Comedy, Kids, Magic, School TV Rating:36.9664 Members:357"
9239,Scoopers,"['Action', 'Sci-Fi']",OVA,1,6.08,195,"Action, Sci-Fi OVA 6.08","Action, Sci-Fi OVA Rating:36.9664 Members:195"
5293,Time Slip Ichimannen: Prime Rose,"['Action', 'Adventure', 'Drama', 'Romance', 'Sci-Fi']",Special,1,6.08,584,"Action, Adventure, Drama, Romance, Sci-Fi Special 6.08","Action, Adventure, Drama, Romance, Sci-Fi Special Rating:36.9664 Members:584"
12881,Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary OVA,"['Comedy', 'Drama', 'Harem', 'Romance', 'Sci-Fi']",OVA,4,6.08,550,"Comedy, Drama, Harem, Romance, Sci-Fi OVA 6.08","Comedy, Drama, Harem, Romance, Sci-Fi OVA Rating:36.9664 Members:550"
23903,Tuzki: Love Assassin,"['Comedy', 'Romance']",ONA,1,6.08,309,"Comedy, Romance ONA 6.08","Comedy, Romance ONA Rating:36.9664 Members:309"
8707,Wakusei Robo Danguard Ace tai Konchuu Robot Gundan,"['Mecha', 'Sci-Fi']",Movie,1,6.08,232,"Mecha, Sci-Fi Movie 6.08","Mecha, Sci-Fi Movie Rating:36.9664 Members:232"
32338,Yes! BanG_Dream!,['Music'],Music,1,6.06,353,Music Music 6.06,Music Music Rating:36.7236 Members:353
5931,Ai to Ken no Camelot: Mangaka Marina Time Slip Jiken,"['Adventure', 'Comedy', 'Fantasy']",OVA,1,6.07,348,"Adventure, Comedy, Fantasy OVA 6.07","Adventure, Comedy, Fantasy OVA Rating:36.8449 Members:348"
15423,Antinotice,['Music'],Music,1,6.07,744,Music Music 6.07,Music Music Rating:36.8449 Members:744
3205,Cream Lemon: Lemon Angel,['Ecchi'],TV,37,6.07,1068,Ecchi TV 6.07,Ecchi TV Rating:36.8449 Members:1068
3669,Duel Masters Movie 1: Yami no Shiro no Maryuuou,"['Adventure', 'Kids']",Movie,1,6.07,748,"Adventure, Kids Movie 6.07","Adventure, Kids Movie Rating:36.8449 Members:748"
3461,Gensou Jotan Ellcia,"['Adventure', 'Fantasy']",OVA,4,6.07,940,"Adventure, Fantasy OVA 6.07","Adventure, Fantasy OVA Rating:36.8449 Members:940"
9264,Hana no Ko Lunlun: Konnichiwa Sakura no Kuni,"['Drama', 'Magic', 'Shoujo']",Movie,1,6.07,423,"Drama, Magic, Shoujo Movie 6.07","Drama, Magic, Shoujo Movie Rating:36.8449 Members:423"
11543,Hate You,['Music'],Music,1,6.07,1222,Music Music 6.07,Music Music Rating:36.8449 Members:1222
2465,Idol Bouei-tai Hummingbird,"['Action', 'Adventure', 'Comedy', 'Military', 'Music', 'Shounen']",OVA,4,6.07,825,"Action, Adventure, Comedy, Military, Music, Shounen OVA 6.07","Action, Adventure, Comedy, Military, Music, Shounen OVA Rating:36.8449 Members:825"
32748,La Primavera,['Music'],Music,1,6.07,86,Music Music 6.07,Music Music Rating:36.8449 Members:86
13195,"Misenai Namida wa, Kitto Itsuka","['Fantasy', 'Music']",Music,1,6.07,279,"Fantasy, Music Music 6.07","Fantasy, Music Music Rating:36.8449 Members:279"
1769,Oh! Super Milk-chan,"['Action', 'Comedy', 'Parody', 'Sci-Fi']",TV,12,6.07,2757,"Action, Comedy, Parody, Sci-Fi TV 6.07","Action, Comedy, Parody, Sci-Fi TV Rating:36.8449 Members:2757"
22735,Oreca Battle,['Game'],TV,51,6.07,1632,Game TV 6.07,Game TV Rating:36.8449 Members:1632
3095,Sono Kinisasete yo: My My Mai,"['Comedy', 'Ecchi', 'Supernatural']",OVA,2,6.07,1018,"Comedy, Ecchi, Supernatural OVA 6.07","Comedy, Ecchi, Supernatural OVA Rating:36.8449 Members:1018"
24179,Strobe Light,['Music'],Music,1,6.07,313,Music Music 6.07,Music Music Rating:36.8449 Members:313
5640,Tabidachi: Ami Shuushou,"['Drama', 'Ecchi', 'Romance']",Movie,1,6.07,402,"Drama, Ecchi, Romance Movie 6.07","Drama, Ecchi, Romance Movie Rating:36.8449 Members:402"
13691,Taisei Kensetsu: Shin Doha Kokusai Kuukou,['Drama'],Special,1,6.07,1705,Drama Special 6.07,Drama Special Rating:36.8449 Members:1705
5263,Tomorrow&#039;s Song,['Music'],Music,1,6.07,507,Music Music 6.07,Music Music Rating:36.8449 Members:507
12851,Ultraman USA,"['Action', 'Adventure', 'Sci-Fi']",Movie,1,6.07,243,"Action, Adventure, Sci-Fi Movie 6.07","Action, Adventure, Sci-Fi Movie Rating:36.8449 Members:243"
25875,"Wake Up, Girl Zoo!",['Comedy'],ONA,10,6.07,3308,Comedy ONA 6.07,Comedy ONA Rating:36.8449 Members:3308
32382,"Wake Up, Girls! no Miyagi PR Yarasete Kudasai!",['Drama'],Special,1,6.1,535,Drama Special 6.1,Drama Special Rating:37.209999999999994 Members:535
2183,Ayane-chan High Kick!,"['Comedy', 'Shounen', 'Sports']",OVA,2,6.06,2439,"Comedy, Shounen, Sports OVA 6.06","Comedy, Shounen, Sports OVA Rating:36.7236 Members:2439"
29291,Behind a Smile,"['Action', 'Demons', 'Music']",Music,1,6.06,292,"Action, Demons, Music Music 6.06","Action, Demons, Music Music Rating:36.7236 Members:292"
6419,Cinderella Express,"['Comedy', 'Ecchi', 'Romance', 'Seinen']",OVA,1,6.06,299,"Comedy, Ecchi, Romance, Seinen OVA 6.06","Comedy, Ecchi, Romance, Seinen OVA Rating:36.7236 Members:299"
7953,Defend Love,"['Adventure', 'Fantasy', 'Magic', 'Mecha', 'Music', 'Romance', 'Sci-Fi', 'Super Power', 'Supernatural']",Music,1,6.06,1162,"Adventure, Fantasy, Magic, Mecha, Music, Romance, Sci-Fi, Super Power, Supernatural Music 6.06","Adventure, Fantasy, Magic, Mecha, Music, Romance, Sci-Fi, Super Power, Supernatural Music Rating:36.7236 Members:1162"
27417,Diabolik Lovers OVA,"['Harem', 'School', 'Shoujo', 'Vampire']",OVA,1,6.06,13638,"Harem, School, Shoujo, Vampire OVA 6.06","Harem, School, Shoujo, Vampire OVA Rating:36.7236 Members:13638"
858,Gunparade Orchestra,"['Drama', 'Mecha', 'Military', 'Romance', 'Sci-Fi', 'Slice of Life']",TV,24,6.06,2816,"Drama, Mecha, Military, Romance, Sci-Fi, Slice of Life TV 6.06","Drama, Mecha, Military, Romance, Sci-Fi, Slice of Life TV Rating:36.7236 Members:2816"
31109,Hatsukoi Monster,"['Comedy', 'Romance', 'School', 'Shoujo']",TV,12,6.06,37238,"Comedy, Romance, School, Shoujo TV 6.06","Comedy, Romance, School, Shoujo TV Rating:36.7236 Members:37238"
29778,Himitsu Spark,['Music'],Music,1,6.06,367,Music Music 6.06,Music Music Rating:36.7236 Members:367
31035,Inferno Cop Specials,"['Action', 'Comedy']",Special,2,6.06,755,"Action, Comedy Special 6.06","Action, Comedy Special Rating:36.7236 Members:755"
1991,Juusou Kikou Dancougar Nova,['Mecha'],TV,12,6.06,3326,Mecha TV 6.06,Mecha TV Rating:36.7236 Members:3326
8667,Koi Hanabi,"['Fantasy', 'Music']",Music,1,6.06,235,"Fantasy, Music Music 6.06","Fantasy, Music Music Rating:36.7236 Members:235"
7461,Komaneko no Christmas: Maigo ni Natta Present,"['Comedy', 'Fantasy']",Movie,1,6.06,207,"Comedy, Fantasy Movie 6.06","Comedy, Fantasy Movie Rating:36.7236 Members:207"
8443,Mahou no Star Magical Emi: Semishigure,"['Comedy', 'Magic', 'Shoujo']",OVA,1,6.06,337,"Comedy, Magic, Shoujo OVA 6.06","Comedy, Magic, Shoujo OVA Rating:36.7236 Members:337"
14045,Mangirl!,"['Comedy', 'Slice of Life']",TV,13,6.05,19015,"Comedy, Slice of Life TV 6.05","Comedy, Slice of Life TV Rating:36.6025 Members:19015"
1912,Marginal Prince: Gekkeiju no Ouji-tachi,"['Romance', 'School', 'Shounen Ai']",TV,13,6.06,7962,"Romance, School, Shounen Ai TV 6.06","Romance, School, Shounen Ai TV Rating:36.7236 Members:7962"
10679,Maria†Holic: Run Run Riru Ran Ran Rara,"['Comedy', 'Music']",Music,1,6.06,2778,"Comedy, Music Music 6.06","Comedy, Music Music Rating:36.7236 Members:2778"
28991,Ninja &amp; Soldier,['Psychological'],Movie,1,6.06,166,Psychological Movie 6.06,Psychological Movie Rating:36.7236 Members:166
8724,Nobiro Nobiro Daisuki na Ki,"['Fantasy', 'Music']",Music,1,6.06,168,"Fantasy, Music Music 6.06","Fantasy, Music Music Rating:36.7236 Members:168"
31362,Osiris no Tenbin,"['Drama', 'Supernatural', 'Thriller']",ONA,10,6.06,1447,"Drama, Supernatural, Thriller ONA 6.06","Drama, Supernatural, Thriller ONA Rating:36.7236 Members:1447"
31846,Puzzle &amp; Dragons CM,"['Game', 'School']",ONA,2,6.06,696,"Game, School ONA 6.06","Game, School ONA Rating:36.7236 Members:696"
1711,Ryuusei Sentai Musumet,"['Adventure', 'Comedy', 'Ecchi', 'Romance', 'Sci-Fi']",TV,13,6.06,1331,"Adventure, Comedy, Ecchi, Romance, Sci-Fi TV 6.06","Adventure, Comedy, Ecchi, Romance, Sci-Fi TV Rating:36.7236 Members:1331"
6798,Saa Ikou! Tamagotchi,['Kids'],TV,12,6.06,487,Kids TV 6.06,Kids TV Rating:36.7236 Members:487
1226,Seihou Tenshi Angel Links,"['Action', 'Adventure', 'Comedy', 'Drama', 'Romance', 'Sci-Fi', 'Space']",TV,13,6.06,4817,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi, Space TV 6.06","Action, Adventure, Comedy, Drama, Romance, Sci-Fi, Space TV Rating:36.7236 Members:4817"
7257,Shijin no Shougai,"['Drama', 'Fantasy', 'Psychological']",Movie,1,6.06,541,"Drama, Fantasy, Psychological Movie 6.06","Drama, Fantasy, Psychological Movie Rating:36.7236 Members:541"
1148,Teito Monogatari,"['Historical', 'Horror', 'Supernatural']",OVA,4,6.06,3393,"Historical, Horror, Supernatural OVA 6.06","Historical, Horror, Supernatural OVA Rating:36.7236 Members:3393"
19133,Turning Girls,"['Comedy', 'Slice of Life']",ONA,7,6.06,4588,"Comedy, Slice of Life ONA 6.06","Comedy, Slice of Life ONA Rating:36.7236 Members:4588"
15743,Yuugen Kaisha: Jiken File 00 - Hajimari wa Ayashiku mo Hanayaka ni,"['Adventure', 'Comedy', 'Supernatural']",Special,1,6.06,265,"Adventure, Comedy, Supernatural Special 6.06","Adventure, Comedy, Supernatural Special Rating:36.7236 Members:265"
33798,Cheer Danshi!! Recap,"['School', 'Sports']",Special,1,6.06,2537,"School, Sports Special 6.06","School, Sports Special Rating:36.7236 Members:2537"
7771,Chiisana Jumbo,"['Fantasy', 'Kids', 'Music']",Movie,1,6.05,202,"Fantasy, Kids, Music Movie 6.05","Fantasy, Kids, Music Movie Rating:36.6025 Members:202"
9274,Chou Seimeitai Transformers Beast Wars Metals: Convoy Daihenshin!,"['Action', 'Mecha', 'Sci-Fi', 'Super Power']",Movie,1,6.05,389,"Action, Mecha, Sci-Fi, Super Power Movie 6.05","Action, Mecha, Sci-Fi, Super Power Movie Rating:36.6025 Members:389"
4158,Dore Dore no Uta,['Music'],Music,1,6.05,1658,Music Music 6.05,Music Music Rating:36.6025 Members:1658
5785,G-9,['Fantasy'],OVA,1,6.05,1693,Fantasy OVA 6.05,Fantasy OVA Rating:36.6025 Members:1693
18109,Glass no Kamen Desu ga the Movie: Onna Spy no Koi! Murasaki no Bara wa Kiken na Kaori!?,"['Comedy', 'Parody']",Movie,1,6.05,433,"Comedy, Parody Movie 6.05","Comedy, Parody Movie Rating:36.6025 Members:433"
3157,Guardian Hearts-Power UP!,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Magic', 'Romance']",OVA,4,6.05,2402,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, Romance OVA 6.05","Action, Comedy, Ecchi, Fantasy, Harem, Magic, Romance OVA Rating:36.6025 Members:2402"
8213,Hoka Hoka Kazoku,['Comedy'],TV,1428,6.05,194,Comedy TV 6.05,Comedy TV Rating:36.6025 Members:194
3805,Kaitou Tenshi Twin Angel,['Magic'],OVA,2,6.05,3442,Magic OVA 6.05,Magic OVA Rating:36.6025 Members:3442
3264,Lemon Angel (1988/II),['Ecchi'],TV,8,6.05,462,Ecchi TV 6.05,Ecchi TV Rating:36.6025 Members:462
275,Love♥Love?,"['Comedy', 'Ecchi', 'Harem', 'Romance']",TV,9,6.05,15114,"Comedy, Ecchi, Harem, Romance TV 6.05","Comedy, Ecchi, Harem, Romance TV Rating:36.6025 Members:15114"
361,Memories Off,"['Drama', 'Romance']",OVA,3,6.05,4488,"Drama, Romance OVA 6.05","Drama, Romance OVA Rating:36.6025 Members:4488"
32898,Mobile Suit Gundam 0083: Stardust Memory Picture Drama - Uchuu no Kagerou 2,"['Action', 'Mecha', 'Space']",Special,1,6.05,269,"Action, Mecha, Space Special 6.05","Action, Mecha, Space Special Rating:36.6025 Members:269"
20961,Parol no Miraijima,"['Action', 'Adventure', 'Fantasy']",Movie,1,6.05,1541,"Action, Adventure, Fantasy Movie 6.05","Action, Adventure, Fantasy Movie Rating:36.6025 Members:1541"
1098,Samurai Girl Real Bout High School,"['Adventure', 'Comedy', 'Fantasy', 'Shounen']",TV,13,6.05,6689,"Adventure, Comedy, Fantasy, Shounen TV 6.05","Adventure, Comedy, Fantasy, Shounen TV Rating:36.6025 Members:6689"
1378,Sengoku Kitan Youtouden Soushuuhen,"['Action', 'Martial Arts', 'Samurai']",Movie,1,6.05,3110,"Action, Martial Arts, Samurai Movie 6.05","Action, Martial Arts, Samurai Movie Rating:36.6025 Members:3110"
1227,Shuten Douji,"['Demons', 'Historical', 'Horror', 'Sci-Fi', 'Shounen', 'Space', 'Supernatural']",OVA,4,6.05,1036,"Demons, Historical, Horror, Sci-Fi, Shounen, Space, Supernatural OVA 6.05","Demons, Historical, Horror, Sci-Fi, Shounen, Space, Supernatural OVA Rating:36.6025 Members:1036"
8176,Teinenpi Shoujo Haiji,['Comedy'],ONA,8,6.05,216,Comedy ONA 6.05,Comedy ONA Rating:36.6025 Members:216
30909,vivi,"['Adventure', 'Fantasy', 'Music', 'Romance']",Music,1,6.05,134,"Adventure, Fantasy, Music, Romance Music 6.05","Adventure, Fantasy, Music, Romance Music Rating:36.6025 Members:134"
366,AIKa,"['Action', 'Adventure', 'Comedy', 'Ecchi', 'Sci-Fi']",OVA,7,6.04,17545,"Action, Adventure, Comedy, Ecchi, Sci-Fi OVA 6.04","Action, Adventure, Comedy, Ecchi, Sci-Fi OVA Rating:36.4816 Members:17545"
1351,Angel Cop,"['Action', 'Police', 'Sci-Fi']",OVA,6,6.04,5663,"Action, Police, Sci-Fi OVA 6.04","Action, Police, Sci-Fi OVA Rating:36.4816 Members:5663"
1268,Aquarian Age: Saga II - Don&#039;t Forget Me...,"['Action', 'Drama', 'Super Power']",OVA,1,6.04,2332,"Action, Drama, Super Power OVA 6.04","Action, Drama, Super Power OVA Rating:36.4816 Members:2332"
33548,Babyshiba,['Comedy'],Special,6,6.04,129,Comedy Special 6.04,Comedy Special Rating:36.4816 Members:129
2607,Birth,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",OVA,1,6.04,2129,"Action, Adventure, Comedy, Sci-Fi OVA 6.04","Action, Adventure, Comedy, Sci-Fi OVA Rating:36.4816 Members:2129"
2292,Bouken! Iczer 3,"['Action', 'Adventure', 'Sci-Fi']",OVA,6,6.04,1218,"Action, Adventure, Sci-Fi OVA 6.04","Action, Adventure, Sci-Fi OVA Rating:36.4816 Members:1218"
12157,Busou Chuugakusei: Basket Army,"['Action', 'Military']",ONA,5,6.04,4046,"Action, Military ONA 6.04","Action, Military ONA Rating:36.4816 Members:4046"
